,img,true answer,computer answer,camera answer,computer score,camera score
6655,negative/img-03_19--15_18_16-EB9B--255.jpg,0,0,1,0,255
6656,negative/img-03_19--15_18_44-EB9B--019.jpg,0,0,0,0,19
6657,negative/img-03_19--15_19_10-EB9B--000.jpg,0,0,0,0,0
6658,negative/img-03_19--15_19_17-EB9B--005.jpg,0,0,0,0,5
6659,negative/img-03_19--15_19_27-EB9B--001.jpg,0,0,0,0,1
6660,negative/img-03_19--15_19_46-EB9B--002.jpg,0,0,0,0,2
6661,negative/img-03_19--15_20_11-EB9B--000.jpg,0,0,0,0,0
6662,negative/img-03_19--15_20_19-EB9B--006.jpg,0,0,0,0,6
6663,negative/img-03_19--15_20_33-EB9B--011.jpg,0,0,0,0,11
6664,negative/img-03_19--15_20_43-EB9B--012.jpg,0,0,0,0,12
6665,negative/img-03_19--15_21_06-EB9B--254.jpg,0,0,1,0,254
6666,negative/img-03_19--15_21_37-EB9B--242.jpg,0,0,1,0,242
6667,negative/img-03_19--15_21_46-EB9B--002.jpg,0,0,0,0,2
6668,negative/img-03_19--15_21_56-EB9B--001.jpg,0,0,0,0,1
6669,negative/img-03_19--15_22_06-EB9B--000.jpg,0,0,0,0,0
6670,negative/img-03_19--15_22_17-EB9B--005.jpg,0,0,0,0,5
6671,negative/img-03_19--15_22_27-EB9B--000.jpg,0,0,0,0,0
6672,negative/img-03_19--15_22_57-EB9B--000.jpg,0,0,0,0,0
6673,negative/img-03_19--15_23_06-EB9B--004.jpg,0,0,0,0,4
6674,negative/img-03_19--15_23_16-EB9B--004.jpg,0,0,0,0,4
6675,negative/img-03_19--15_23_27-EB9B--002.jpg,0,0,0,0,2
6676,negative/img-03_19--15_23_39-EB9B--002.jpg,0,0,0,0,2
6677,negative/img-03_19--15_23_48-EB9B--004.jpg,0,0,0,0,4
6678,negative/img-03_19--15_23_58-EB9B--003.jpg,0,0,0,0,3
6679,negative/img-03_19--15_24_07-EB9B--008.jpg,0,0,0,0,8
6680,negative/img-03_19--15_24_18-EB9B--083.jpg,0,0,0,0,83
6681,negative/img-03_19--15_24_48-EB9B--054.jpg,0,0,0,0,54
6682,negative/img-03_19--15_25_17-EB9B--241.jpg,0,0,1,0,241
6683,negative/img-03_19--15_25_47-EB9B--000.jpg,0,0,0,0,0
6684,negative/img-03_19--15_25_58-EB9B--002.jpg,0,0,0,0,2
6685,negative/img-03_19--15_26_06-EB9B--000.jpg,0,0,0,0,0
6686,negative/img-03_19--15_27_06-EB9B--000.jpg,0,0,0,0,0
6687,negative/img-03_19--15_27_16-EB9B--005.jpg,0,0,0,0,5
6688,negative/img-03_19--15_27_27-EB9B--000.jpg,0,0,0,0,0
6689,negative/img-03_19--15_27_56-EB9B--003.jpg,0,0,0,0,3
6690,negative/img-03_19--15_28_17-EB9B--004.jpg,0,0,0,0,4
6691,negative/img-03_19--15_28_27-EB9B--004.jpg,0,0,0,0,4
6692,negative/img-03_19--15_28_36-EB9B--001.jpg,0,0,0,0,1
6693,negative/img-03_19--15_28_46-EB9B--255.jpg,0,0,1,0,255
6694,negative/img-03_19--15_29_37-EB9B--003.jpg,0,0,0,0,3
6695,negative/img-03_19--15_30_27-EB9B--000.jpg,0,0,0,0,0
6696,negative/img-03_19--15_30_39-EB9B--006.jpg,0,0,0,0,6
6697,negative/img-03_19--15_30_46-EB9B--003.jpg,0,0,0,0,3
6698,negative/img-03_19--15_30_56-EB9B--003.jpg,0,0,0,0,3
6699,negative/img-03_19--15_31_07-EB9B--009.jpg,0,0,0,0,9
6700,negative/img-03_19--15_31_16-EB9B--009.jpg,0,0,0,0,9
6701,negative/img-03_19--15_31_26-EB9B--002.jpg,0,0,0,0,2
6702,negative/img-03_19--15_31_36-EB9B--010.jpg,0,0,0,0,10
6703,negative/img-03_19--15_31_46-EB9B--007.jpg,0,0,0,0,7
6704,negative/img-03_19--15_31_56-EB9B--003.jpg,0,0,0,0,3
6705,negative/img-03_19--15_32_36-EB9B--001.jpg,0,0,0,0,1
6706,negative/img-03_19--15_32_48-EB9B--007.jpg,0,0,0,0,7
6707,negative/img-03_19--15_32_56-EB9B--005.jpg,0,0,0,0,5
6708,negative/img-03_19--15_33_28-EB9B--001.jpg,0,0,0,0,1
6709,negative/img-03_19--15_33_38-EB9B--004.jpg,0,0,0,0,4
6710,negative/img-03_19--15_33_46-EB9B--006.jpg,0,0,0,0,6
6711,negative/img-03_19--15_33_56-EB9B--002.jpg,0,0,0,0,2
6712,negative/img-03_19--15_34_08-EB9B--000.jpg,0,0,0,0,0
6713,negative/img-03_19--15_34_22-EB9B--001.jpg,0,0,0,0,1
6714,negative/img-03_19--15_34_30-EB9B--003.jpg,0,0,0,0,3
6715,negative/img-03_19--15_34_37-EB9B--002.jpg,0,0,0,0,2
6716,negative/img-03_19--15_34_46-EB9B--005.jpg,0,0,0,0,5
6717,negative/img-03_19--15_35_18-EB9B--011.jpg,0,0,0,0,11
6718,negative/img-03_19--15_35_39-EB9B--088.jpg,0,0,0,0,88
6719,negative/img-03_19--15_36_26-EB9B--138.jpg,0,0,1,0,138
6720,negative/img-03_19--15_36_36-EB9B--255.jpg,0,0,1,0,255
6721,negative/img-03_19--15_36_46-EB9B--208.jpg,0,0,1,0,208
6722,negative/img-03_19--15_36_58-EB9B--254.jpg,0,0,1,0,254
6723,negative/img-03_19--15_37_06-EB9B--164.jpg,0,0,1,0,164
6724,negative/img-03_19--15_37_16-EB9B--118.jpg,0,0,0,0,118
6725,negative/img-03_19--15_37_26-EB9B--182.jpg,0,0,1,0,182
6726,negative/img-03_19--15_37_38-EB9B--159.jpg,0,0,1,0,159
6727,negative/img-03_19--15_38_36-EB9B--006.jpg,0,0,0,0,6
6728,negative/img-03_19--15_38_46-EB9B--007.jpg,0,0,0,0,7
6729,negative/img-03_19--15_38_57-EB9B--010.jpg,0,0,0,0,10
6730,negative/img-03_19--15_39_07-EB9B--001.jpg,0,0,0,0,1
6731,negative/img-03_19--15_39_17-EB9B--001.jpg,0,0,0,0,1
6732,negative/img-03_19--15_39_27-EB9B--003.jpg,0,0,0,0,3
6733,negative/img-03_19--15_39_39-EB9B--009.jpg,0,0,0,0,9
6734,negative/img-03_19--15_39_55-EB9B--002.jpg,0,0,0,0,2
6735,negative/img-03_19--15_40_03-EB9B--003.jpg,0,0,0,0,3
6736,negative/img-03_19--15_40_11-EB9B--000.jpg,0,0,0,0,0
6737,negative/img-03_19--15_40_18-EB9B--001.jpg,0,0,0,0,1
6738,negative/img-03_19--15_40_26-EB9B--004.jpg,0,0,0,0,4
6739,negative/img-03_19--15_40_36-EB9B--000.jpg,0,0,0,0,0
6740,negative/img-03_19--15_40_46-EB9B--012.jpg,0,0,0,0,12
6741,negative/img-03_19--15_40_56-EB9B--002.jpg,0,0,0,0,2
6742,negative/img-03_19--15_41_09-EB9B--255.jpg,0,0,1,0,255
6743,negative/img-03_19--15_41_36-EB9B--000.jpg,0,0,0,0,0
6744,negative/img-03_19--15_41_47-EB9B--002.jpg,0,0,0,0,2
6745,negative/img-03_19--15_41_58-EB9B--000.jpg,0,0,0,0,0
6746,negative/img-03_19--15_42_26-EB9B--252.jpg,0,0,1,0,252
6747,negative/img-03_19--15_42_56-EB9B--004.jpg,0,0,0,0,4
6748,negative/img-03_19--15_43_06-EB9B--013.jpg,0,0,0,0,13
6749,negative/img-03_19--15_43_16-EB9B--015.jpg,0,0,0,0,15
6750,negative/img-03_19--15_43_27-EB9B--001.jpg,0,0,0,0,1
6751,negative/img-03_19--15_43_56-EB9B--229.jpg,0,0,1,0,229
6752,negative/img-03_19--15_44_27-EB9B--186.jpg,0,0,1,0,186
6753,negative/img-03_19--15_44_37-EB9B--005.jpg,0,0,0,0,5
6754,negative/img-03_19--15_44_46-EB9B--001.jpg,0,0,0,0,1
6755,negative/img-03_19--15_44_59-EB9B--007.jpg,0,0,0,0,7
6756,negative/img-03_19--15_45_07-EB9B--001.jpg,0,0,0,0,1
6757,negative/img-03_19--15_45_17-EB9B--007.jpg,0,0,0,0,7
6758,negative/img-03_19--15_45_26-EB9B--002.jpg,0,0,0,0,2
6759,negative/img-03_19--15_45_36-EB9B--254.jpg,0,0,1,0,254
6760,negative/img-03_19--15_46_06-EB9B--001.jpg,0,0,0,0,1
6761,negative/img-03_19--15_46_17-EB9B--002.jpg,0,0,0,0,2
6762,negative/img-03_19--15_46_26-EB9B--000.jpg,0,0,0,0,0
6763,negative/img-03_19--15_46_36-EB9B--002.jpg,0,0,0,0,2
6764,negative/img-03_19--15_46_46-EB9B--003.jpg,0,0,0,0,3
6765,negative/img-03_19--15_46_56-EB9B--009.jpg,0,0,0,0,9
6766,negative/img-03_19--15_47_07-EB9B--003.jpg,0,0,0,0,3
6767,negative/img-03_19--15_47_16-EB9B--004.jpg,0,0,0,0,4
6768,negative/img-03_19--15_47_26-EB9B--001.jpg,0,0,0,0,1
6769,negative/img-03_19--15_47_57-EB9B--003.jpg,0,0,0,0,3
6770,negative/img-03_19--15_48_09-EB9B--001.jpg,0,0,0,0,1
6771,negative/img-03_19--15_48_20-EB9B--001.jpg,0,0,0,0,1
6772,negative/img-03_19--15_48_27-EB9B--001.jpg,0,0,0,0,1
6773,negative/img-03_19--15_48_42-EB9B--002.jpg,0,0,0,0,2
6774,negative/img-03_19--15_48_49-EB9B--003.jpg,0,0,0,0,3
6775,negative/img-03_19--15_48_57-EB9B--010.jpg,0,0,0,0,10
6776,negative/img-03_19--15_49_06-EB9B--001.jpg,0,0,0,0,1
6777,negative/img-03_19--15_49_17-EB9B--003.jpg,0,0,0,0,3
6778,negative/img-03_19--15_49_27-EB9B--003.jpg,0,0,0,0,3
6779,negative/img-03_19--15_49_36-EB9B--004.jpg,0,0,0,0,4
6780,negative/img-03_19--15_49_46-EB9B--002.jpg,0,0,0,0,2
6781,negative/img-03_19--15_49_56-EB9B--004.jpg,0,0,0,0,4
6782,negative/img-03_19--15_50_07-EB9B--039.jpg,0,0,0,0,39
6783,negative/img-03_19--15_50_36-EB9B--001.jpg,0,0,0,0,1
6784,negative/img-03_19--15_50_46-EB9B--006.jpg,0,0,0,0,6
6785,negative/img-03_19--15_50_56-EB9B--005.jpg,0,0,0,0,5
6786,negative/img-03_19--15_51_07-EB9B--002.jpg,0,0,0,0,2
6787,negative/img-03_19--15_51_19-EB9B--058.jpg,0,0,0,0,58
6788,negative/img-03_19--15_51_46-EB9B--002.jpg,0,0,0,0,2
6789,negative/img-03_19--15_51_56-EB9B--003.jpg,0,0,0,0,3
6790,negative/img-03_19--15_52_06-EB9B--002.jpg,0,0,0,0,2
6791,negative/img-03_19--15_52_16-EB9B--001.jpg,0,0,0,0,1
6792,negative/img-03_19--15_52_26-EB9B--008.jpg,0,0,0,0,8
6793,negative/img-03_19--15_52_39-EB9B--000.jpg,0,0,0,0,0
6794,negative/img-03_19--15_52_48-EB9B--002.jpg,0,0,0,0,2
6795,negative/img-03_19--15_52_56-EB9B--009.jpg,0,0,0,0,9
6796,negative/img-03_19--15_53_07-EB9B--000.jpg,0,0,0,0,0
6797,negative/img-03_19--15_53_17-EB9B--003.jpg,0,0,0,0,3
6798,negative/img-03_19--15_53_27-EB9B--237.jpg,0,0,1,0,237
6799,negative/img-03_19--15_53_36-EB9B--255.jpg,0,0,1,0,255
6800,negative/img-03_19--15_53_56-EB9B--002.jpg,0,0,0,0,2
6801,negative/img-03_19--15_54_26-EB9B--002.jpg,0,0,0,0,2
6802,negative/img-03_19--15_54_39-EB9B--004.jpg,0,0,0,0,4
6803,negative/img-03_19--15_54_46-EB9B--000.jpg,0,0,0,0,0
6804,negative/img-03_19--15_54_56-EB9B--009.jpg,0,0,0,0,9
6805,negative/img-03_19--15_55_06-EB9B--003.jpg,0,0,0,0,3
6806,negative/img-03_19--15_55_19-EB9B--005.jpg,0,0,0,0,5
6807,negative/img-03_19--15_55_26-EB9B--003.jpg,0,0,0,0,3
6808,negative/img-03_19--15_55_56-EB9B--001.jpg,0,0,0,0,1
6809,negative/img-03_19--15_56_06-EB9B--008.jpg,0,0,0,0,8
6810,negative/img-03_19--15_56_18-EB9B--246.jpg,0,0,1,0,246
6811,negative/img-03_19--15_56_39-EB9B--000.jpg,0,0,0,0,0
6812,negative/img-03_19--15_57_56-EB9B--000.jpg,0,0,0,0,0
6813,negative/img-03_19--15_58_28-EB9B--015.jpg,0,0,0,0,15
6814,negative/img-03_19--15_58_47-EB9B--000.jpg,0,0,0,0,0
6815,negative/img-03_19--15_58_56-EB9B--005.jpg,0,0,0,0,5
6816,negative/img-03_19--15_59_06-EB9B--001.jpg,0,0,0,0,1
6817,negative/img-03_19--15_59_16-EB9B--022.jpg,0,0,0,0,22
6818,negative/img-03_19--15_59_26-EB9B--007.jpg,0,0,0,0,7
6819,negative/img-03_19--15_59_36-EB9B--005.jpg,0,0,0,0,5
6820,negative/img-03_19--15_59_47-EB9B--000.jpg,0,0,0,0,0
6821,negative/img-03_19--15_59_56-EB9B--006.jpg,0,0,0,0,6
6822,negative/img-03_19--16_00_06-EB9B--003.jpg,0,0,0,0,3
6823,negative/img-03_19--16_00_16-EB9B--000.jpg,0,0,0,0,0
6824,negative/img-03_19--16_00_46-EB9B--000.jpg,0,0,0,0,0
6825,negative/img-03_19--16_00_56-EB9B--005.jpg,0,0,0,0,5
6826,negative/img-03_19--16_01_06-EB9B--000.jpg,0,0,0,0,0
6827,negative/img-03_19--16_01_37-EB9B--009.jpg,0,0,0,0,9
6828,negative/img-03_19--16_01_46-EB9B--002.jpg,0,0,0,0,2
6829,negative/img-03_19--16_01_59-EB9B--001.jpg,0,0,0,0,1
6830,negative/img-03_19--16_02_06-EB9B--002.jpg,0,0,0,0,2
6831,negative/img-03_19--16_02_17-EB9B--253.jpg,0,0,1,0,253
6832,negative/img-03_19--16_02_37-EB9B--004.jpg,0,0,0,0,4
6833,negative/img-03_19--16_03_26-EB9B--154.jpg,0,0,1,0,154
6834,negative/img-03_19--16_03_37-EB9B--001.jpg,0,0,0,0,1
6835,negative/img-03_19--16_03_46-EB9B--007.jpg,0,0,0,0,7
6836,negative/img-03_19--16_03_57-EB9B--001.jpg,0,0,0,0,1
6837,negative/img-03_19--16_04_07-EB9B--009.jpg,0,0,0,0,9
6838,negative/img-03_19--16_04_17-EB9B--005.jpg,0,0,0,0,5
6839,negative/img-03_19--16_04_26-EB9B--001.jpg,0,0,0,0,1
6840,negative/img-03_19--16_04_37-EB9B--002.jpg,0,0,0,0,2
6841,negative/img-03_19--16_04_47-EB9B--003.jpg,0,0,0,0,3
6842,negative/img-03_19--16_05_00-EB9B--066.jpg,0,0,0,0,66
6843,negative/img-03_19--16_05_26-EB9B--003.jpg,0,0,0,0,3
6844,negative/img-03_19--16_05_36-EB9B--000.jpg,0,0,0,0,0
6845,negative/img-03_19--16_05_48-EB9B--002.jpg,0,0,0,0,2
6846,negative/img-03_19--16_05_57-EB9B--004.jpg,0,0,0,0,4
6847,negative/img-03_19--16_06_06-EB9B--004.jpg,0,0,0,0,4
6848,negative/img-03_19--16_06_40-EB9B--001.jpg,0,0,0,0,1
6849,negative/img-03_19--16_06_48-EB9B--003.jpg,0,0,0,0,3
6850,negative/img-03_19--16_06_58-EB9B--000.jpg,0,0,0,0,0
6851,negative/img-03_19--16_07_06-EB9B--002.jpg,0,0,0,0,2
6852,negative/img-03_19--16_07_17-EB9B--002.jpg,0,0,0,0,2
6853,negative/img-03_19--16_07_27-EB9B--003.jpg,0,0,0,0,3
6854,negative/img-03_19--16_07_37-EB9B--001.jpg,0,0,0,0,1
6855,negative/img-03_19--16_07_46-EB9B--000.jpg,0,0,0,0,0
6856,negative/img-03_19--16_07_57-EB9B--001.jpg,0,0,0,0,1
6857,negative/img-03_19--16_08_07-EB9B--002.jpg,0,0,0,0,2
6858,negative/img-03_19--16_08_19-EB9B--001.jpg,0,0,0,0,1
6859,negative/img-03_19--16_08_46-EB9B--009.jpg,0,0,0,0,9
6860,negative/img-03_19--16_08_56-EB9B--001.jpg,0,0,0,0,1
6861,negative/img-03_19--16_09_06-EB9B--005.jpg,0,0,0,0,5
6862,negative/img-03_19--16_09_16-EB9B--002.jpg,0,0,0,0,2
6863,negative/img-03_19--16_09_26-EB9B--002.jpg,0,0,0,0,2
6864,negative/img-03_19--16_09_36-EB9B--004.jpg,0,0,0,0,4
6865,negative/img-03_19--16_09_46-EB9B--004.jpg,0,0,0,0,4
6866,negative/img-03_19--16_09_57-EB9B--001.jpg,0,0,0,0,1
6867,negative/img-03_19--16_10_06-EB9B--000.jpg,0,0,0,0,0
6868,negative/img-03_19--16_10_16-EB9B--003.jpg,0,0,0,0,3
6869,negative/img-03_19--16_10_26-EB9B--005.jpg,0,0,0,0,5
6870,negative/img-03_19--16_10_57-EB9B--001.jpg,0,0,0,0,1
6871,negative/img-03_19--16_11_22-EB9B--020.jpg,0,0,0,0,20
6872,negative/img-03_19--16_11_29-EB9B--003.jpg,0,0,0,0,3
6873,negative/img-03_19--16_11_37-EB9B--001.jpg,0,0,0,0,1
6874,negative/img-03_19--16_11_47-EB9B--000.jpg,0,0,0,0,0
6875,negative/img-03_19--16_11_57-EB9B--003.jpg,0,0,0,0,3
6876,negative/img-03_19--16_12_06-EB9B--004.jpg,0,0,0,0,4
6877,negative/img-03_19--16_12_17-EB9B--003.jpg,0,0,0,0,3
6878,negative/img-03_19--16_12_26-EB9B--003.jpg,0,0,0,0,3
6879,negative/img-03_19--16_12_36-EB9B--008.jpg,0,0,0,0,8
6880,negative/img-03_19--16_12_46-EB9B--003.jpg,0,0,0,0,3
6881,negative/img-03_19--16_12_57-EB9B--006.jpg,0,0,0,0,6
6882,negative/img-03_19--16_13_07-EB9B--006.jpg,0,0,0,0,6
6883,negative/img-03_19--16_13_16-EB9B--003.jpg,0,0,0,0,3
6884,negative/img-03_19--16_13_27-EB9B--002.jpg,0,0,0,0,2
6885,negative/img-03_19--16_13_37-EB9B--009.jpg,0,0,0,0,9
6886,negative/img-03_19--16_13_46-EB9B--008.jpg,0,0,0,0,8
6887,negative/img-03_19--16_13_56-EB9B--002.jpg,0,0,0,0,2
6888,negative/img-03_19--16_14_09-EB9B--000.jpg,0,0,0,0,0
6889,negative/img-03_19--16_14_32-EB9B--004.jpg,0,0,0,0,4
6890,negative/img-03_19--16_14_40-EB9B--003.jpg,0,0,0,0,3
6891,negative/img-03_19--16_14_48-EB9B--009.jpg,0,0,0,0,9
6892,negative/img-03_19--16_14_56-EB9B--000.jpg,0,0,0,0,0
6893,negative/img-03_19--16_15_26-EB9B--001.jpg,0,0,0,0,1
6894,negative/img-03_19--16_15_36-EB9B--003.jpg,0,0,0,0,3
6895,negative/img-03_19--16_15_48-EB9B--003.jpg,0,0,0,0,3
6896,negative/img-03_19--16_15_57-EB9B--000.jpg,0,0,0,0,0
6897,negative/img-03_19--16_16_07-EB9B--001.jpg,0,0,0,0,1
6898,negative/img-03_19--16_16_16-EB9B--001.jpg,0,0,0,0,1
6899,negative/img-03_19--16_16_27-EB9B--000.jpg,0,0,0,0,0
6900,negative/img-03_19--16_16_36-EB9B--002.jpg,0,0,0,0,2
6901,negative/img-03_19--16_16_47-EB9B--054.jpg,0,0,0,0,54
6902,negative/img-03_19--16_18_06-EB9B--243.jpg,0,0,1,0,243
6903,negative/img-03_19--16_18_38-EB9B--001.jpg,0,0,0,0,1
6904,negative/img-03_19--16_18_47-EB9B--004.jpg,0,0,0,0,4
6905,negative/img-03_19--16_18_56-EB9B--001.jpg,0,0,0,0,1
6906,negative/img-03_19--16_19_07-EB9B--001.jpg,0,0,0,0,1
6907,negative/img-03_19--16_19_18-EB9B--000.jpg,0,0,0,0,0
6908,negative/img-03_19--16_19_47-EB9B--003.jpg,0,0,0,0,3
6909,negative/img-03_19--16_20_17-EB9B--000.jpg,0,0,0,0,0
6910,negative/img-03_19--16_20_26-EB9B--001.jpg,0,0,0,0,1
6911,negative/img-03_19--16_20_40-EB9B--000.jpg,0,0,0,0,0
6912,negative/img-03_19--16_21_10-EB9B--138.jpg,0,0,1,0,138
6913,negative/img-03_19--16_21_20-EB9B--088.jpg,0,0,0,0,88
6914,negative/img-03_19--16_21_46-EB9B--232.jpg,0,0,1,0,232
6915,negative/img-03_19--16_21_56-EB9B--003.jpg,0,0,0,0,3
6916,negative/img-03_19--16_22_06-EB9B--003.jpg,0,0,0,0,3
6917,negative/img-03_19--16_22_16-EB9B--003.jpg,0,0,0,0,3
6918,negative/img-03_19--16_22_26-EB9B--006.jpg,0,0,0,0,6
6919,negative/img-03_19--16_23_06-EB9B--000.jpg,0,0,0,0,0
6920,negative/img-03_19--16_23_16-EB9B--003.jpg,0,0,0,0,3
6921,negative/img-03_19--16_23_27-EB9B--000.jpg,0,0,0,0,0
6922,negative/img-03_19--16_23_38-EB9B--002.jpg,0,0,0,0,2
6923,negative/img-03_19--16_23_49-EB9B--000.jpg,0,0,0,0,0
6924,negative/img-03_19--16_23_56-EB9B--253.jpg,0,0,1,0,253
6925,negative/img-03_19--16_24_16-EB9B--000.jpg,0,0,0,0,0
6926,negative/img-03_19--16_24_43-EB9B--198.jpg,0,0,1,0,198
6927,negative/img-03_19--16_25_06-EB9B--000.jpg,0,0,0,0,0
6928,negative/img-03_19--16_25_17-EB9B--006.jpg,0,0,0,0,6
6929,negative/img-03_19--16_25_27-EB9B--005.jpg,0,0,0,0,5
6930,negative/img-03_19--16_25_37-EB9B--000.jpg,0,0,0,0,0
6931,negative/img-03_19--16_25_46-EB9B--009.jpg,0,0,0,0,9
6932,negative/img-03_19--16_25_57-EB9B--000.jpg,0,0,0,0,0
6933,negative/img-03_19--16_26_47-EB9B--211.jpg,0,0,1,0,211
6934,negative/img-03_19--16_27_00-EB9B--003.jpg,0,0,0,0,3
6935,negative/img-03_19--16_27_08-EB9B--004.jpg,0,0,0,0,4
6936,negative/img-03_19--16_27_18-EB9B--005.jpg,0,0,0,0,5
6937,negative/img-03_19--16_27_27-EB9B--001.jpg,0,0,0,0,1
6938,negative/img-03_19--16_27_36-EB9B--000.jpg,0,0,0,0,0
6939,negative/img-03_19--16_28_56-EB9B--000.jpg,0,0,0,0,0
6940,negative/img-03_19--16_29_08-EB9B--002.jpg,0,0,0,0,2
6941,negative/img-03_19--16_29_16-EB9B--002.jpg,0,0,0,0,2
6942,negative/img-03_19--16_29_27-EB9B--003.jpg,0,0,0,0,3
6943,negative/img-03_19--16_29_37-EB9B--001.jpg,0,0,0,0,1
6944,negative/img-03_19--16_30_07-EB9B--011.jpg,0,0,0,0,11
6945,negative/img-03_19--16_30_19-EB9B--001.jpg,0,0,0,0,1
6946,negative/img-03_19--16_30_28-EB9B--006.jpg,0,0,0,0,6
6947,negative/img-03_19--16_30_38-EB9B--002.jpg,0,0,0,0,2
6948,negative/img-03_19--16_30_48-EB9B--000.jpg,0,0,0,0,0
6949,negative/img-03_19--16_31_08-EB9B--128.jpg,0,0,0,0,128
6950,negative/img-03_19--16_31_16-EB9B--005.jpg,0,0,0,0,5
6951,negative/img-03_19--16_31_28-EB9B--003.jpg,0,0,0,0,3
6952,negative/img-03_19--16_31_36-EB9B--000.jpg,0,0,0,0,0
6953,negative/img-03_19--16_31_47-EB9B--009.jpg,0,0,0,0,9
6954,negative/img-03_19--16_31_57-EB9B--010.jpg,0,0,0,0,10
6955,negative/img-03_19--16_32_06-EB9B--029.jpg,0,0,0,0,29
6956,negative/img-03_19--16_32_38-EB9B--000.jpg,0,0,0,0,0
6957,negative/img-03_19--16_32_48-EB9B--002.jpg,0,0,0,0,2
6958,negative/img-03_19--16_32_58-EB9B--000.jpg,0,0,0,0,0
6959,negative/img-03_19--16_33_27-EB9B--006.jpg,0,0,0,0,6
6960,negative/img-03_19--16_34_17-EB9B--000.jpg,0,0,0,0,0
6961,negative/img-03_19--16_34_27-EB9B--001.jpg,0,0,0,0,1
6962,negative/img-03_19--16_34_37-EB9B--000.jpg,0,0,0,0,0
6963,negative/img-03_19--16_34_47-EB9B--000.jpg,0,0,0,0,0
6964,negative/img-03_19--16_34_57-EB9B--006.jpg,0,0,0,0,6
6965,negative/img-03_19--16_35_06-EB9B--004.jpg,0,0,0,0,4
6966,negative/img-03_19--16_35_16-EB9B--251.jpg,0,0,1,0,251
6967,negative/img-03_19--16_35_40-EB9B--244.jpg,0,0,1,0,244
6968,negative/img-03_19--16_36_09-EB9B--000.jpg,0,0,0,0,0
6969,negative/img-03_19--16_36_17-EB9B--001.jpg,0,0,0,0,1
6970,negative/img-03_19--16_36_27-EB9B--006.jpg,0,0,0,0,6
6971,negative/img-03_19--16_36_37-EB9B--004.jpg,0,0,0,0,4
6972,negative/img-03_19--16_36_48-EB9B--002.jpg,0,0,0,0,2
6973,negative/img-03_19--16_36_57-EB9B--001.jpg,0,0,0,0,1
6974,negative/img-03_19--16_37_08-EB9B--001.jpg,0,0,0,0,1
6975,negative/img-03_19--16_37_50-EB9B--001.jpg,0,0,0,0,1
6976,negative/img-03_19--16_37_58-EB9B--005.jpg,0,0,0,0,5
6977,negative/img-03_19--16_38_06-EB9B--002.jpg,0,0,0,0,2
6978,negative/img-03_19--16_38_20-EB9B--000.jpg,0,0,0,0,0
6979,negative/img-03_19--16_38_28-EB9B--007.jpg,0,0,0,0,7
6980,negative/img-03_19--16_38_36-EB9B--014.jpg,0,0,0,0,14
6981,negative/img-03_19--16_38_47-EB9B--004.jpg,0,0,0,0,4
6982,negative/img-03_19--16_38_57-EB9B--005.jpg,0,0,0,0,5
6983,negative/img-03_19--16_39_06-EB9B--003.jpg,0,0,0,0,3
6984,negative/img-03_19--16_39_17-EB9B--003.jpg,0,0,0,0,3
6985,negative/img-03_19--16_39_27-EB9B--022.jpg,0,0,0,0,22
6986,negative/img-03_19--16_39_37-EB9B--005.jpg,0,0,0,0,5
6987,negative/img-03_19--16_39_46-EB9B--002.jpg,0,0,0,0,2
6988,negative/img-03_19--16_39_59-EB9B--005.jpg,0,0,0,0,5
6989,negative/img-03_19--16_40_10-EB9B--005.jpg,0,0,0,0,5
6990,negative/img-03_19--16_40_18-EB9B--007.jpg,0,0,0,0,7
6991,negative/img-03_19--16_40_26-EB9B--011.jpg,0,0,0,0,11
6992,negative/img-03_19--16_40_37-EB9B--007.jpg,0,0,0,0,7
6993,negative/img-03_19--16_40_47-EB9B--002.jpg,0,0,0,0,2
6994,negative/img-03_19--16_40_57-EB9B--005.jpg,0,0,0,0,5
6995,negative/img-03_19--16_41_06-EB9B--005.jpg,0,0,0,0,5
6996,negative/img-03_19--16_41_18-EB9B--002.jpg,0,0,0,0,2
6997,negative/img-03_19--16_41_26-EB9B--010.jpg,0,0,0,0,10
6998,negative/img-03_19--16_41_36-EB9B--001.jpg,0,0,0,0,1
6999,negative/img-03_19--16_41_52-EB9B--003.jpg,0,0,0,0,3
7000,negative/img-03_19--16_42_01-EB9B--016.jpg,0,0,0,0,16
7001,negative/img-03_19--16_42_11-EB9B--001.jpg,0,0,0,0,1
7002,negative/img-03_19--16_42_19-EB9B--005.jpg,0,0,0,0,5
7003,negative/img-03_19--16_42_27-EB9B--005.jpg,0,0,0,0,5
7004,negative/img-03_19--16_42_37-EB9B--251.jpg,0,0,1,0,251
7005,negative/img-03_19--16_43_11-EB9B--002.jpg,0,0,0,0,2
7006,negative/img-03_19--16_43_39-EB9B--255.jpg,0,0,1,0,255
7007,negative/img-03_19--16_43_49-EB9B--003.jpg,0,0,0,0,3
7008,negative/img-03_19--16_43_58-EB9B--007.jpg,0,0,0,0,7
7009,negative/img-03_19--16_44_16-EB9B--005.jpg,0,0,0,0,5
7010,negative/img-03_19--16_44_27-EB9B--002.jpg,0,0,0,0,2
7011,negative/img-03_19--16_44_35-EB9B--178.jpg,0,0,1,0,178
7012,negative/img-03_19--16_44_58-EB9B--250.jpg,0,0,1,0,250
